mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,label,filepath
-817.1273,55.570408,3.3323762,10.670985,-17.887302,-6.199987,8.5662,-9.504437,-7.0307803,0.20289934,-5.5777683,3.0690525,0.89210546,153.69856,91.45878,18.222591,22.500254,29.651155,15.471299,16.698536,16.390924,14.474027,7.408936,10.139707,6.604052,4.3644204,stop,C:\Projects\Audio_ML project\data\raw\stop\cb2929ce_nohash_4.wav
-544.67566,75.67806,24.43945,12.360434,19.75599,4.5157566,-10.880427,14.2184515,-11.309571,11.216543,-7.1045523,-0.5766907,3.2380898,175.17078,78.494514,39.42835,21.195238,16.35216,13.44091,17.358519,11.029169,16.388462,12.275931,12.412789,8.063709,5.856982,yes,C:\Projects\Audio_ML project\data\raw\yes\652b3da7_nohash_0.wav
-727.02246,75.571724,-6.2814574,7.8037686,-7.8992195,-13.408198,-11.048644,-2.4268932,-9.586966,9.629542,-8.045244,-1.6531405,-1.4760437,213.41339,80.71231,30.114471,23.159565,22.0057,16.808943,15.326506,8.633767,16.334316,14.969785,11.3189945,8.331466,5.9686475,no,C:\Projects\Audio_ML project\data\raw\no\f804cbb3_nohash_1.wav
-772.4002,53.947277,-0.05844092,9.935901,-2.029442,3.8266375,0.3578906,0.2877296,0.5487765,2.7722685,1.5033393,1.4137846,-1.3601056,221.11496,74.003944,20.133005,18.672523,9.079607,10.013455,7.990658,8.307708,10.20314,9.547491,6.5709634,5.824028,4.6283555,no,C:\Projects\Audio_ML project\data\raw\no\6ac35824_nohash_1.wav
-503.04575,90.67366,-1.5591174,-1.7353905,-10.822576,-5.1817794,-24.313875,-3.9699187,-17.459875,-9.423009,-0.03427975,-2.5000577,-10.372985,171.16374,85.71955,18.385437,11.818114,15.352303,8.498364,29.97566,6.425775,19.951767,13.82788,12.532207,6.4822917,11.63975,go,C:\Projects\Audio_ML project\data\raw\go\ac899eb7_nohash_2.wav
-725.30774,34.563293,2.3424668,-1.0061715,-8.643074,-3.3932588,-0.0408974,-4.3247557,-4.7047644,-1.5622287,1.8627126,3.0264158,-3.72881,153.09352,69.92525,10.13418,4.8434925,17.09411,8.633965,5.5641685,9.399117,11.046304,5.373132,4.553573,6.772861,7.215926,stop,C:\Projects\Audio_ML project\data\raw\stop\735845ab_nohash_0.wav
-715.9016,24.20171,-18.782902,-12.030864,-8.531504,-1.7500465,1.4418103,-3.7779768,-4.4752245,1.3650001,-4.37677,-5.6019626,-4.0509663,178.92064,45.666218,38.4396,23.194704,17.734411,5.542637,5.469672,7.8045917,9.350505,5.5407023,9.548084,10.82063,7.743472,up,C:\Projects\Audio_ML project\data\raw\up\5ac04a92_nohash_0.wav
-549.225,35.15179,10.997701,2.2522473,9.570431,27.757998,-3.8115666,29.987598,-4.89478,25.534517,1.0656095,11.701921,2.620317,213.67238,78.22693,61.864597,25.524714,19.809668,17.021362,34.23526,20.659178,22.705992,13.952448,13.429035,14.23701,12.303384,stop,C:\Projects\Audio_ML project\data\raw\stop\e77d88fc_nohash_1.wav
-678.23846,34.994892,-2.8647008,21.823296,-10.146114,2.5938413,-9.712797,-4.3781505,-5.39537,1.1188108,-1.017916,-6.7635546,0.92519027,193.20325,55.81375,32.00462,44.28086,19.558987,10.056628,17.694214,12.692871,11.552385,8.807169,7.1041985,10.865639,8.254598,yes,C:\Projects\Audio_ML project\data\raw\yes\ad89eb1e_nohash_1.wav
-720.95154,61.934555,6.408512,10.504744,-11.434198,-21.849606,-4.76644,7.4386992,-10.444291,-0.975059,-2.438348,1.709503,-5.363683,173.22087,78.82287,25.580856,21.094416,26.981628,27.699316,11.018744,11.265992,16.907915,17.676462,6.64284,9.398273,8.743373,no,C:\Projects\Audio_ML project\data\raw\no\1ecfb537_nohash_2.wav
-569.2917,84.70073,3.6326451,17.865852,5.2723145,0.943647,-5.2164903,6.278215,-6.763208,6.561532,0.5260322,-1.5183585,-3.3567867,164.78204,57.689964,20.481358,16.964506,16.95487,14.679034,12.355832,8.791925,12.353909,7.88611,6.350319,5.363528,6.3094144,yes,C:\Projects\Audio_ML project\data\raw\yes\ea1f888c_nohash_0.wav
-690.9877,25.775845,-6.553014,-2.274352,-6.473901,-0.668603,-4.733468,-0.07956989,3.9379973,0.7502474,-2.829195,-2.3326893,-3.7393382,161.55045,49.203842,16.745314,9.265917,14.322901,2.5780158,11.6517725,2.6680584,8.85463,4.5542083,5.8640094,4.957104,8.6332855,up,C:\Projects\Audio_ML project\data\raw\up\50f55535_nohash_0.wav
-597.1491,21.359522,-14.173028,2.171193,-9.68065,-14.943147,-2.249099,1.3695391,-1.1712579,-3.9602368,-7.303742,-2.2104871,-2.943056,249.53079,32.99697,36.879223,28.220028,15.300386,20.716337,5.2061586,10.34154,5.9694896,11.118301,11.079036,8.411959,6.214327,yes,C:\Projects\Audio_ML project\data\raw\yes\11321027_nohash_0.wav
-784.2753,65.14899,-8.261066,-6.075818,-15.935014,5.363092,-7.3848577,-0.939387,-8.811637,0.30031955,-5.5946217,-8.068947,-7.032005,190.6834,78.65557,20.722267,17.85084,23.104977,11.903385,16.156763,11.10665,11.942795,7.0720987,8.747575,11.7367325,9.775289,go,C:\Projects\Audio_ML project\data\raw\go\9f63152b_nohash_2.wav
-453.08167,96.8273,20.320917,42.187305,18.498253,20.703436,6.053033,15.2882395,5.953447,20.395542,9.212232,19.103817,7.697817,124.85942,42.726337,22.71654,17.883461,11.551674,17.03713,15.530053,15.196828,7.909421,11.6274185,9.841448,9.231407,7.2155232,go,C:\Projects\Audio_ML project\data\raw\go\778a4a01_nohash_0.wav
-635.20953,67.38802,-19.13892,-8.4557,-10.536964,-3.5528958,-19.336689,-7.198188,-5.665119,6.8655767,-11.6482725,-12.689126,-0.61964613,196.6456,78.70064,28.611074,15.694305,18.409388,11.521622,24.255836,9.6473,9.597716,11.56752,16.214008,16.778074,7.414303,go,C:\Projects\Audio_ML project\data\raw\go\6a27a9bf_nohash_0.wav
-596.56964,104.48526,-10.108987,12.701294,-6.9364095,-21.989843,7.4275436,-10.905536,-17.55159,3.2684634,-6.05586,-4.4174886,-7.5895047,190.38475,91.99805,41.800922,24.290813,15.852072,24.094913,12.169019,16.325699,19.014408,10.215001,8.452536,10.436847,13.391993,no,C:\Projects\Audio_ML project\data\raw\no\9587481f_nohash_0.wav
-477.2713,75.933205,3.037184,17.206911,-18.289154,-10.143954,-0.42977995,-11.774848,-5.684954,2.8913605,-7.140991,-2.9876893,-8.037267,226.7063,75.483536,19.65483,23.110643,33.433228,12.738217,11.456059,17.912,11.628837,14.694093,11.444597,8.804172,11.820104,no,C:\Projects\Audio_ML project\data\raw\no\7e4fa1d8_nohash_0.wav
-792.1161,41.425537,1.5509427,2.9222732,0.5473318,-1.749307,-0.22010289,-1.3877476,-2.1162772,1.6393349,-4.3358436,3.2751498,-4.756251,178.83275,70.24714,15.107948,11.394573,13.235348,7.289507,5.265989,6.4799385,5.02631,6.854546,9.304467,10.497409,10.323864,no,C:\Projects\Audio_ML project\data\raw\no\c6ee87a7_nohash_3.wav
-744.6657,47.50789,-16.986708,5.8316164,-17.709011,1.17073,-6.9567976,-4.6148477,-4.2367787,-3.0308259,-1.8653104,-10.0821495,3.197251,193.81396,72.45471,32.83282,17.528042,30.510345,7.409984,14.678378,10.063599,8.536477,7.3335567,4.347791,16.435467,6.918183,go,C:\Projects\Audio_ML project\data\raw\go\ec74a8a5_nohash_0.wav
-464.87357,73.315445,-0.8945243,39.678734,-27.473934,-6.1133747,6.205712,7.060591,-13.456629,8.452196,-8.717343,3.0098128,-6.610562,224.32707,51.634884,22.283224,27.241686,29.075003,17.15276,9.750302,10.023138,17.59202,11.69061,10.174929,8.809252,8.998633,no,C:\Projects\Audio_ML project\data\raw\no\e55a2b20_nohash_0.wav
-783.4568,36.962498,-17.996292,0.7286078,-8.453115,2.1048725,-9.394265,0.30707583,4.6678324,-3.20173,-7.486245,-1.8184707,-2.745985,184.29526,60.573143,32.899406,7.6289706,22.317726,6.706224,16.659384,5.942177,9.351514,7.805257,11.726985,4.6220946,6.7667084,up,C:\Projects\Audio_ML project\data\raw\up\66cbe2b3_nohash_3.wav
-531.4679,12.6160345,29.080564,-1.190294,-16.39163,-11.619331,-14.937739,-2.9078388,-13.333637,-1.1579953,-4.2649403,-8.197147,-2.3665795,154.64305,68.98342,46.0178,35.443874,34.2801,14.177238,13.421816,12.676662,15.138975,10.308086,9.196628,10.412837,10.687906,yes,C:\Projects\Audio_ML project\data\raw\yes\1b4c9b89_nohash_0.wav
-698.58606,43.930847,-11.189612,13.362125,-9.405016,-5.5499644,1.3913516,2.1071792,-1.9555254,0.5247311,0.039164938,4.2557063,-3.2772121,222.51428,64.76456,22.308596,18.920862,19.949232,14.574372,9.196133,10.772319,8.991589,5.253362,4.157486,10.193229,6.4913564,go,C:\Projects\Audio_ML project\data\raw\go\ca48dc76_nohash_1.wav
-479.57837,131.41344,18.252926,24.246117,5.3600774,2.5226083,14.001345,9.428791,1.1226038,-3.5924394,-1.1386251,3.2714558,-0.93213594,118.53164,76.381454,16.109432,15.389997,26.384151,16.265413,10.889992,13.58864,12.876197,14.685034,8.184982,9.894448,8.3287325,no,C:\Projects\Audio_ML project\data\raw\no\106a6183_nohash_0.wav
-907.9382,44.419266,11.083051,5.72382,7.931697,1.5430168,6.1835375,-1.8067318,-2.3510733,-1.3339432,-3.399402,-2.755423,-2.6176221,190.51967,57.195286,18.704838,11.281368,12.861573,6.8692846,8.597258,5.740909,6.5045643,6.07482,6.654391,5.9485903,6.604772,yes,C:\Projects\Audio_ML project\data\raw\yes\dbb40d24_nohash_1.wav
-602.8802,5.948838,7.2842345,-9.495433,-18.765903,-0.750922,-14.679583,6.7566085,-10.0087,1.1193296,-16.235363,1.8828554,-9.832861,191.09007,63.57396,46.5909,34.800865,33.302223,10.630922,16.295845,13.756306,11.1497965,9.347803,16.043167,11.723292,11.769467,yes,C:\Projects\Audio_ML project\data\raw\yes\6a27a9bf_nohash_0.wav
-612.1266,52.447514,14.213936,2.618173,-11.957726,-7.819418,4.9195886,-1.4727869,0.0031490023,-6.3430514,-5.5990777,0.36440694,-9.061916,166.16548,75.7934,24.405748,9.346861,22.163633,23.524052,9.068811,10.143714,6.3132577,12.592445,10.237603,7.8987017,14.931862,go,C:\Projects\Audio_ML project\data\raw\go\28e47b1a_nohash_3.wav
-555.8634,60.15286,10.13836,9.076177,-3.7136426,-5.12301,3.990682,-5.3947396,-0.9624548,-5.371308,2.3778563,-0.59483546,-6.148412,193.26474,78.062454,23.282753,22.867256,18.957718,12.171762,11.6477375,12.49652,6.8814497,10.089642,7.579512,7.029744,13.033061,no,C:\Projects\Audio_ML project\data\raw\no\b87bdb22_nohash_0.wav
-649.1715,19.219158,-12.888467,-22.294416,-7.8359485,-1.1397806,-3.1249542,-0.38064346,-10.353578,9.927748,-10.081013,-3.9015338,-5.932647,152.03606,35.433098,24.945627,40.773575,14.6291275,7.2753077,6.0126653,2.7594779,19.71955,18.711803,19.379524,7.8727546,11.336511,up,C:\Projects\Audio_ML project\data\raw\up\b00dff7e_nohash_0.wav
-593.94745,81.863434,2.5579562,16.562206,-20.011936,0.11558546,-11.036854,7.7511506,-5.0632133,6.645433,-7.8908257,6.355041,-2.8006685,38.60139,28.311804,9.61503,10.260331,9.75254,6.7967715,6.2097783,4.709108,4.923534,6.512937,5.9521437,5.930779,5.237748,stop,C:\Projects\Audio_ML project\data\raw\stop\f9ebdba0_nohash_0.wav
-768.11694,48.804173,-4.72796,9.755875,-11.092933,5.2889314,-6.771792,0.73503345,-12.637531,-4.071724,-6.454917,-9.181151,-9.227242,191.77898,43.14921,36.08448,10.23151,29.638584,11.980105,12.222337,9.50051,12.184667,11.152518,9.994873,7.891888,4.887291,up,C:\Projects\Audio_ML project\data\raw\up\baf01c1f_nohash_0.wav
-577.78076,93.188866,-16.82682,9.1864,1.8132089,-6.1064057,-1.7951638,-4.140187,0.00926705,2.8265595,-5.66637,3.5807965,-0.90691507,199.18839,80.251884,18.970568,15.309329,9.579748,17.813425,8.335551,10.267905,9.340011,8.952139,10.697051,5.9303746,5.267166,no,C:\Projects\Audio_ML project\data\raw\no\ff21fb59_nohash_0.wav
-673.256,49.028107,-25.248789,-2.270051,-2.4002683,8.328249,7.8713675,-0.28079617,0.43146962,4.443769,-0.09716103,-1.5022135,-0.42310104,181.59853,72.72249,44.98617,11.638704,13.915914,13.418324,15.240023,7.9324126,3.5040622,7.0295954,4.810969,6.3008547,6.1476393,stop,C:\Projects\Audio_ML project\data\raw\stop\fc2411fe_nohash_0.wav
-607.2935,38.032566,-1.295229,-4.4125767,-13.028765,1.2495822,5.1515193,1.191001,-5.897222,6.0336804,1.5663699,0.79386634,-2.1306825,164.62828,63.925526,12.385996,11.431267,27.545397,4.8707023,10.817901,5.8591466,16.215921,12.550085,6.630542,4.2600784,6.0821104,up,C:\Projects\Audio_ML project\data\raw\up\1b88bf70_nohash_0.wav
-778.36285,60.7357,17.393894,8.973415,-3.104636,-9.1880455,-10.638199,-0.8674281,-13.938779,9.733939,-14.68634,3.810286,-5.159578,220.76328,63.685154,31.63744,21.944891,14.101799,13.36149,11.613067,8.731064,17.249886,16.515753,17.069242,8.459252,10.878636,no,C:\Projects\Audio_ML project\data\raw\no\747e69fd_nohash_1.wav
-662.16,30.855097,-10.824255,0.19992743,-7.481961,-6.722986,-10.186785,-6.5258656,-7.9773927,-3.1647818,-2.1923718,1.5790647,-3.751086,172.90689,55.121395,25.496584,8.921921,16.12926,11.688393,17.52278,13.004167,13.710825,6.958073,7.215292,6.336604,8.730614,go,C:\Projects\Audio_ML project\data\raw\go\eb3f7d82_nohash_1.wav
-614.7611,117.53564,21.877035,9.270154,-18.675205,2.2430973,-4.168027,-2.896035,-2.4196095,-1.4033148,-5.100167,0.82608044,-1.4301579,178.92151,94.90228,26.42944,18.7306,28.787325,9.801872,8.317228,9.454426,10.1971245,6.3317103,9.383648,5.298745,6.1628523,no,C:\Projects\Audio_ML project\data\raw\no\750e3e75_nohash_0.wav
-706.9464,25.576187,-5.8972,-3.639282,-13.812226,5.4299426,0.010240888,-1.9713907,2.9608316,4.393187,-1.0024383,-0.4469726,-3.2213988,174.77911,42.688454,10.39755,8.704451,27.458103,10.161775,3.3777637,8.887776,6.172367,8.53038,4.921997,5.1200767,6.287155,up,C:\Projects\Audio_ML project\data\raw\up\66774579_nohash_1.wav
-623.4133,35.78789,-11.119344,-2.9133425,-8.72213,3.803689,3.8148155,-1.7805471,-0.037822586,0.73054236,-3.3698275,0.35659558,-2.4641602,158.23369,63.908676,31.775103,11.33344,20.073635,8.285725,12.803287,7.346416,4.1718783,4.643733,7.9661684,4.0414205,5.9303255,stop,C:\Projects\Audio_ML project\data\raw\stop\e99d36c8_nohash_1.wav
-756.90576,106.51818,7.3400936,-5.2375555,-7.2557383,-8.277404,-5.044909,-5.45767,-3.2787578,-11.286497,-15.337825,0.7128356,-3.9079528,162.44789,116.793144,48.917557,35.320713,16.285837,21.177107,14.910184,15.604311,12.697833,15.933049,19.894001,13.996784,8.763828,no,C:\Projects\Audio_ML project\data\raw\no\48bdc11c_nohash_0.wav
-577.54315,46.46049,-0.85023224,-9.933368,-12.866376,-4.6400366,-1.6231962,-5.98587,-1.8839233,-4.0456257,-0.2721611,8.877746,-0.94201654,118.80285,84.11252,20.887733,21.934572,27.003931,9.85901,8.656226,11.823332,7.349908,9.092147,6.755876,19.311296,5.1645803,go,C:\Projects\Audio_ML project\data\raw\go\b8872c20_nohash_0.wav
-512.5797,48.534267,4.906441,37.1213,-3.1173842,14.557913,-2.8854682,18.050837,2.319859,18.323042,0.42520985,13.108048,3.80357,150.62793,50.907257,40.136356,33.994694,15.786447,19.143581,15.688055,16.502716,10.903248,12.818231,11.252756,9.618321,7.9705944,yes,C:\Projects\Audio_ML project\data\raw\yes\f9af0887_nohash_1.wav
-669.6448,57.12186,11.481995,15.532965,-0.044859234,-3.08948,-12.859485,-0.43551716,-8.643713,-1.3411365,-2.7183087,1.5699763,-7.3263154,182.09726,80.67289,19.136549,27.517565,14.211203,15.162741,22.586983,8.225331,13.203597,6.880018,7.569972,6.116063,11.375343,no,C:\Projects\Audio_ML project\data\raw\no\7195ffa6_nohash_0.wav
-638.8136,18.027342,-0.22665212,-18.406277,-13.088882,-0.31133956,-16.45602,-4.805021,-4.788598,-1.3967626,-8.539902,-10.693106,-6.9081874,184.309,92.33349,41.18916,23.66506,24.317709,12.847045,20.838154,9.452395,7.9573402,12.89132,10.939775,14.714021,7.7510133,stop,C:\Projects\Audio_ML project\data\raw\stop\6a27a9bf_nohash_0.wav
-701.4662,28.263308,-14.370496,-7.0709124,-11.065804,0.99189126,-0.2871307,1.0874028,-2.7187345,7.0710855,0.87379974,-0.2913685,-2.9971328,205.52266,44.976364,27.116192,16.482769,19.320942,3.839093,2.2441065,4.5267177,6.244214,11.798939,4.3939395,5.4894414,6.184345,up,C:\Projects\Audio_ML project\data\raw\up\5efb758c_nohash_1.wav
-626.6476,61.783154,6.415929,21.559492,-13.857832,0.5517523,-12.91631,5.891141,-2.3975224,4.2254195,-6.0343018,3.4787457,0.18074243,140.81334,35.4001,12.754061,13.045473,7.2986245,7.2030983,8.322309,5.917543,5.9848514,6.132887,7.1522284,6.170255,4.9393926,yes,C:\Projects\Audio_ML project\data\raw\yes\f9ebdba0_nohash_0.wav
-573.5614,33.721092,-27.170143,-14.255049,-8.819301,-2.6828113,-3.1207407,-4.035849,1.2152671,2.424898,-9.808695,-3.9786437,-2.4795992,154.27194,57.51184,47.663956,24.15294,16.72011,5.774225,6.194611,8.925682,4.316263,4.513645,17.796885,8.599612,7.183903,up,C:\Projects\Audio_ML project\data\raw\up\10467b06_nohash_1.wav
-642.89514,61.04462,16.03777,12.049986,-6.3782563,1.4684206,-5.0653834,-1.3340275,-3.514409,1.7654306,-1.6840631,-4.042197,-5.5137367,148.18416,79.329414,23.723927,18.733074,15.190714,10.3378315,11.143612,6.1883807,9.414375,5.9295015,6.5003896,7.6400495,8.926214,no,C:\Projects\Audio_ML project\data\raw\no\471a0925_nohash_4.wav
-714.68604,58.7734,-0.51925564,1.6612297,-18.31469,1.0998629,-8.70002,-0.1366169,-7.5249977,-2.776881,-2.1122723,-5.099126,-4.3063397,183.5565,76.70379,34.847057,22.479332,33.55145,18.91195,20.169733,12.320355,14.8698435,7.6506705,9.648783,9.949444,9.3909,no,C:\Projects\Audio_ML project\data\raw\no\e269bac0_nohash_1.wav
-605.82764,75.26693,8.678868,11.648788,3.8982615,0.3649628,4.4464273,3.8836613,-0.41857502,3.067147,0.019001825,1.374171,0.091315255,137.14766,86.55169,14.239362,16.627308,19.518064,10.077632,11.536354,9.932565,12.060527,5.932557,6.455628,6.7548566,6.4017787,stop,C:\Projects\Audio_ML project\data\raw\stop\106a6183_nohash_0.wav
-438.15295,85.92181,18.616226,30.894613,16.223524,26.298937,12.555401,21.332853,4.6782503,22.573719,8.191123,12.714636,5.6907988,135.93083,49.15164,39.852543,18.283743,12.657699,14.464957,10.733007,13.530323,8.287565,12.174503,7.713388,7.878391,8.577204,stop,C:\Projects\Audio_ML project\data\raw\stop\778a4a01_nohash_0.wav
-475.1056,27.059776,-7.023494,-24.617298,-20.89007,-4.480262,-7.805902,-19.182993,-10.704301,3.5088475,-17.002798,6.4847198,-6.6225734,184.36168,36.93458,24.03122,29.951237,27.224066,10.193982,12.541624,23.681526,13.241221,10.311,21.068474,12.438737,10.779133,go,C:\Projects\Audio_ML project\data\raw\go\17c94b23_nohash_0.wav
-630.99677,41.303493,-11.943259,-5.570492,-12.657778,-0.149211,-3.5479708,-5.1650095,-1.372447,-1.1225289,5.694918,-1.8391086,-2.5638063,151.22473,66.67849,25.027033,14.352535,23.065825,6.0797577,12.756769,10.721585,6.2959085,10.752324,10.2614155,5.714762,12.17345,stop,C:\Projects\Audio_ML project\data\raw\stop\ffa76c4a_nohash_0.wav
-509.16266,107.29794,-24.90755,1.8659277,-5.8758264,9.954244,-9.170121,-5.041085,-8.072299,-7.644056,-2.008301,-11.368029,-8.567773,117.69149,35.751236,34.16681,15.979528,31.663713,8.990951,23.742329,11.089132,9.592246,9.619894,13.446877,14.998947,10.721912,go,C:\Projects\Audio_ML project\data\raw\go\88120683_nohash_0.wav
-533.5925,81.65545,3.8149076,27.260899,-19.429195,3.45692,1.1647677,-3.0770526,0.6553121,8.359631,-2.6689053,11.928763,-6.6224675,194.52202,67.51596,18.935871,25.04771,28.056969,17.214863,12.543689,13.302927,11.854676,8.024293,7.8879576,12.609207,8.62854,go,C:\Projects\Audio_ML project\data\raw\go\d55aa56c_nohash_1.wav
-590.8464,77.703636,8.500517,8.382557,-6.2911806,2.308997,8.081198,-4.1999893,-8.612233,-3.0954075,-7.645935,-2.1402783,-10.313788,207.78128,77.94373,26.46152,15.345911,16.108782,13.557775,13.087312,11.973292,13.766729,7.0880156,10.730416,9.75334,12.41386,go,C:\Projects\Audio_ML project\data\raw\go\f33660af_nohash_0.wav
-594.92883,26.974318,-12.418248,14.538481,-15.384971,5.868318,-0.7057838,9.503942,-6.3381605,12.663608,-0.744473,3.3152003,-3.5451972,232.43245,55.83945,35.394516,20.049614,24.419815,9.177517,7.4903083,13.445114,11.616675,16.20963,5.681896,8.166995,9.014925,stop,C:\Projects\Audio_ML project\data\raw\stop\e55a2b20_nohash_1.wav
-429.17297,50.74329,1.393902,-0.47051802,-14.983627,-22.773502,-13.960626,5.754204,-14.607302,1.8182586,-8.8931,-9.294108,0.16326086,199.3827,51.810875,25.011417,37.270424,20.231783,22.770355,14.447081,9.680875,14.572298,5.132203,10.272537,12.84254,6.0153227,no,C:\Projects\Audio_ML project\data\raw\no\50d1c8e3_nohash_2.wav
-588.7708,59.636494,-31.571241,-8.780433,-14.932932,-2.6812358,-4.0553546,-4.6528087,-6.598384,0.61751896,-11.274885,0.9333818,0.7113598,193.89964,76.278595,46.30501,19.895166,25.774366,11.938225,12.147905,7.9552803,10.793701,9.163999,15.815725,7.220501,6.1342916,go,C:\Projects\Audio_ML project\data\raw\go\10467b06_nohash_1.wav
-656.3657,105.17654,31.236376,24.027758,-0.60453564,19.952656,3.1543689,9.084299,5.103621,18.863934,10.520784,10.841091,2.3784497,117.617935,60.569195,29.99615,21.276348,22.339718,10.688837,8.574924,10.078606,13.84047,10.72845,9.502091,12.205066,10.238018,stop,C:\Projects\Audio_ML project\data\raw\stop\43691f67_nohash_0.wav
-682.0843,155.15607,32.990448,30.674208,29.988888,28.715857,9.658296,17.308165,8.753039,21.345833,15.611812,14.958933,-0.6160846,76.48195,29.650455,24.218561,19.2351,18.480488,11.536598,7.3088427,8.30086,9.581036,9.925321,10.3884735,5.6787424,9.385879,up,C:\Projects\Audio_ML project\data\raw\up\1fd85ee4_nohash_0.wav
-464.90955,63.57197,13.26426,29.506365,15.720196,32.180813,8.994418,27.974625,10.290205,18.94906,-1.1994345,13.964006,2.3627083,131.51149,49.13318,41.299053,29.693888,20.054874,9.365909,10.767103,11.862493,8.162208,5.653436,10.783691,5.7515564,6.451132,stop,C:\Projects\Audio_ML project\data\raw\stop\3a789a0d_nohash_0.wav
-454.03214,53.013412,-1.9502457,53.43816,-10.949667,36.585873,-5.129488,-4.212343,10.164924,2.2878451,-2.775434,12.045974,-11.993789,46.89713,29.451649,13.437086,13.7840805,14.539897,13.233944,12.068945,9.260398,12.049106,6.7885604,8.7353735,9.864058,11.476239,no,C:\Projects\Audio_ML project\data\raw\no\5af0ca83_nohash_0.wav
-680.39325,27.201893,-13.489866,12.270065,-12.468631,-5.3153987,-6.1125245,-8.085787,-2.1116586,2.41727,-1.3097107,-2.1010704,-1.8542173,195.62039,49.879986,28.090864,23.810978,22.97624,10.278165,12.695671,14.968588,5.9868984,5.0852227,4.3813343,5.157631,5.7441516,up,C:\Projects\Audio_ML project\data\raw\up\28ce0c58_nohash_1.wav
-631.20026,5.455652,-5.594654,-10.562455,-20.011793,1.7361404,-8.834554,-1.5856197,-12.406649,2.184718,-6.222232,3.5076008,-5.8101,211.60121,74.688095,18.577044,20.320173,26.092466,7.237547,13.078105,6.016469,18.538727,6.07279,9.623146,6.373123,8.902766,stop,C:\Projects\Audio_ML project\data\raw\stop\eb3f7d82_nohash_1.wav
-662.91815,89.44864,24.951588,-4.9485173,-2.0008543,6.1723933,5.4561443,2.14901,7.5924244,18.884315,16.524132,3.5791698,0.0064727087,106.849144,91.08044,24.145054,42.879253,27.344236,16.36276,16.21751,20.484297,14.246367,12.790096,10.246381,16.681929,17.38758,up,C:\Projects\Audio_ML project\data\raw\up\61e50f62_nohash_0.wav
-594.61536,63.515858,15.522104,3.860837,-14.195494,-5.7300835,-4.784928,1.7125211,-9.088243,-2.2395608,-6.363698,0.9447151,-3.9146914,182.133,81.35916,33.601334,9.921567,24.112537,16.670174,8.541859,9.003126,18.104607,7.722948,10.225036,11.031212,6.600832,go,C:\Projects\Audio_ML project\data\raw\go\c120e80e_nohash_6.wav
-668.9904,48.575813,-29.531912,-20.031773,-22.019434,-1.384382,0.42323965,-6.2223263,-9.906263,-9.7474165,-2.65749,-2.3884814,-7.980304,169.33337,72.05775,47.477013,30.740252,36.54003,6.3793025,13.047967,9.437633,15.553341,15.260828,6.133967,7.6330423,12.772393,stop,C:\Projects\Audio_ML project\data\raw\stop\f297e878_nohash_1.wav
-637.8125,85.44711,10.134417,-15.805434,-15.765369,-3.7265012,-10.901746,-10.770248,-6.407792,-0.14085859,-5.2606583,-3.7769208,-5.8330936,138.01936,96.74139,27.321419,29.795319,29.402424,9.9733,20.726274,17.656168,11.740496,9.588051,9.0743885,6.4320717,7.7079062,go,C:\Projects\Audio_ML project\data\raw\go\9735764a_nohash_0.wav
-691.4273,20.313993,-14.865531,-2.062185,-12.504293,-4.274676,-10.171782,-1.7747071,-4.266395,9.393866,-8.256617,6.3742976,-6.9312005,193.66022,70.80631,33.29319,14.46363,24.724697,9.727885,16.038427,14.6087675,8.0924425,13.449321,13.5719385,9.765729,10.324186,stop,C:\Projects\Audio_ML project\data\raw\stop\f804cbb3_nohash_1.wav
-641.1587,42.360165,-10.29932,5.1906943,-19.086264,-1.1011411,-4.572422,-10.62339,-4.742144,1.7878411,-2.6544068,0.6509389,-0.36973268,185.06775,62.852325,31.136705,11.7426,33.501003,6.8954086,14.047347,17.425331,10.572355,6.3232794,6.337149,3.1223078,8.519972,go,C:\Projects\Audio_ML project\data\raw\go\f804cbb3_nohash_1.wav
-902.0181,20.23701,10.1113615,13.013832,-4.092703,10.563091,-5.8396697,8.654108,-3.0059552,7.0397096,-5.9864206,4.4620795,-6.1544333,7.7005777,12.127649,9.104623,7.6699905,7.7607684,7.0740657,6.8656993,7.5414352,7.252692,6.7391443,8.251518,7.380852,7.5280423,go,C:\Projects\Audio_ML project\data\raw\go\712e4d58_nohash_4.wav
-682.645,168.4182,41.785164,37.32514,28.847645,24.074455,5.447101,16.180557,4.302021,14.582083,6.5909324,13.330143,3.475034,70.22545,39.930054,27.924444,19.36821,13.522489,11.548584,9.082512,8.111694,9.271054,10.200147,7.510165,6.259393,6.6244035,no,C:\Projects\Audio_ML project\data\raw\no\1fd85ee4_nohash_0.wav
